78,allocated_size,1776.66
78,color_size,3365.59
78,color_size undo_redo,0
79,paths,2.7351
79,colors,1.9241
79,shadows,6.26074
79,frame_time_ms,10.9199
79,virtual_size,1172.88
79,allocated_size,1776.66
79,color_size,3365.59
79,color_size undo_redo,0
80,paths,2.7392
80,colors,1.97939
80,shadows,6.10995
80,frame_time_ms,10.8285
80,virtual_size,1172.88
80,allocated_size,1776.66
80,color_size,3365.59
80,color_size undo_redo,0
81,paths,2.73104
81,colors,2.25667
81,shadows,6.35699
81,frame_time_ms,11.3447
81,virtual_size,1172.88
81,allocated_size,1776.66
81,color_size,3365.59
81,color_size undo_redo,0
82,paths,2.76787
82,colors,2.30502
82,shadows,6.1215
82,frame_time_ms,11.1944
82,virtual_size,1172.88
82,allocated_size,1776.66
82,color_size,3365.59
82,color_size undo_redo,0
83,paths,3.14134
83,colors,1.93434
83,shadows,6.07232
83,frame_time_ms,11.148
83,virtual_size,1172.88
83,allocated_size,1776.66
83,color_size,3365.59
83,color_size undo_redo,0
84,paths,3.00954
84,colors,1.95584
84,shadows,6.03648
84,frame_time_ms,11.0019
84,virtual_size,1172.88
84,allocated_size,1776.66
84,color_size,3365.59
84,color_size undo_redo,0
85,paths,2.73818
85,colors,1.91898
85,shadows,6.0888
85,frame_time_ms,10.746
85,virtual_size,1172.88
85,allocated_size,1776.66
85,color_size,3365.59
85,color_size undo_redo,0
86,paths,3.0423
86,colors,2.21795
86,shadows,6.11635
86,frame_time_ms,11.3766
86,virtual_size,1172.88
86,allocated_size,1776.66
86,color_size,3365.59
86,color_size undo_redo,0
87,paths,3.07712
87,colors,1.91898
87,shadows,6.09587
87,frame_time_ms,11.092
87,virtual_size,1172.88
87,allocated_size,1776.66
87,color_size,3365.59
87,color_size undo_redo,0
88,paths,3.31059
88,colors,1.89427
88,shadows,6.39891
88,frame_time_ms,11.6038
88,virtual_size,1172.88
88,allocated_size,1776.66
88,color_size,3365.59
88,color_size undo_redo,0
89,paths,2.70234
89,colors,1.86256
89,shadows,6.4367
89,frame_time_ms,11.0016
89,virtual_size,1172.88
89,allocated_size,1776.66
89,color_size,3365.59
89,color_size undo_redo,0
90,paths,2.71152
90,colors,2.1207
90,shadows,6.03341
90,frame_time_ms,10.8656
90,virtual_size,1172.88
90,allocated_size,1776.66
90,color_size,3365.59
90,color_size undo_redo,0
91,paths,2.68493
91,colors,2.16986
91,shadows,6.39795
91,frame_time_ms,11.2527
91,virtual_size,1172.88
91,allocated_size,1776.66
91,color_size,3365.59
91,color_size undo_redo,0
92,paths,3.26758
92,colors,1.80224
92,shadows,6.0201
92,frame_time_ms,11.0899
92,virtual_size,1172.88
92,allocated_size,1776.66
92,color_size,3365.59
92,color_size undo_redo,0
93,paths,2.91021
93,colors,1.76016
93,shadows,6.13478
93,frame_time_ms,10.8052
93,virtual_size,1172.88
93,allocated_size,1776.66
93,color_size,3365.59
93,color_size undo_redo,0
94,paths,2.59482
94,colors,2.06739
94,shadows,6.03546
94,frame_time_ms,10.6977
94,virtual_size,1172.88
94,allocated_size,1776.66
94,color_size,3365.59
94,color_size undo_redo,0
95,paths,2.56922
95,colors,2.1801
95,shadows,6.01293
95,frame_time_ms,10.7622
95,virtual_size,1172.88
95,allocated_size,1776.66
95,color_size,3365.59
95,color_size undo_redo,0
96,paths,2.58458
96,colors,2.05926
96,shadows,6.07334
96,frame_time_ms,10.7172
96,virtual_size,1172.88
96,allocated_size,1776.66
96,color_size,3365.59
96,color_size undo_redo,0
97,paths,2.8375
97,colors,1.66195
97,shadows,6.02627
97,frame_time_ms,10.5257
97,virtual_size,1172.88
97,allocated_size,1776.66
97,color_size,3365.59
97,color_size undo_redo,0
98,paths,3.10173
98,colors,1.70058
98,shadows,5.91027
98,frame_time_ms,10.7126
98,virtual_size,1172.88
98,allocated_size,1776.66
98,color_size,3365.59
98,color_size undo_redo,0
99,paths,2.84467
99,colors,1.67219
99,shadows,6.05389
99,frame_time_ms,10.5708
99,virtual_size,1172.88
99,allocated_size,1776.66
99,color_size,3365.59
99,color_size undo_redo,0
100,paths,2.52314
100,colors,1.62202
100,shadows,5.97482
100,frame_time_ms,10.12
100,virtual_size,1172.88
100,allocated_size,1776.66
100,color_size,3365.59
100,color_size undo_redo,0
101,paths,2.49104
101,colors,1.63328
101,shadows,5.85318
101,frame_time_ms,9.9775
101,virtual_size,1172.88
101,allocated_size,1776.66
101,color_size,3365.59
101,color_size undo_redo,0
102,paths,2.46067
